player_id,player_name,transfers_date,transfer_fee,transfers_teams_in_id,transfers_teams_in_name,transfers_teams_out_id,transfers_teams_out_name,season_of_transfer,transfers_window,player_firstname,player_lastname,player_age,player_birth_date,player_birth_place,player_birth_country,player_nationality,player_height,player_weight,player_injured,player_photo,statistics_team_id,statistics_team_name,statistics_team_logo,statistics_league_id,statistics_league_name,statistics_league_country,statistics_league_logo,statistics_league_flag,statistics_league_season,statistics_games_appearences,statistics_games_lineups,statistics_games_minutes,statistics_games_number,statistics_games_position,statistics_games_rating,statistics_games_captain,statistics_substitutes_in,statistics_substitutes_out,statistics_substitutes_bench,statistics_shots_total,statistics_shots_on,statistics_goals_total,statistics_goals_conceded,statistics_goals_assists,statistics_goals_saves,statistics_passes_total,statistics_passes_key,statistics_passes_accuracy,statistics_tackles_total,statistics_tackles_blocks,statistics_tackles_interceptions,statistics_duels_total,statistics_duels_won,statistics_dribbles_attempts,statistics_dribbles_success,statistics_dribbles_past,statistics_fouls_drawn,statistics_fouls_committed,statistics_cards_yellow,statistics_cards_yellowred,statistics_cards_red,statistics_penalty_won,statistics_penalty_commited,statistics_penalty_scored,statistics_penalty_missed,statistics_penalty_saved,performance_metric,transfer_type
21,Paco Alcácer,2016-08-30,30.0,529,Barcelona,532.0,Valencia,2016,Summer,Francisco,Alcácer García,30,1993-08-30,Torrent,Spain,Spain,175.0,72.0,0,https://media-2.api-sports.io/football/players/21.png,529,Barcelona,https://media-2.api-sports.io/football/teams/529.png,140,La Liga,Spain,https://media-1.api-sports.io/football/leagues/140.png,https://media-1.api-sports.io/flags/es.svg,2016,20.0,6.0,847.0,NULL,Attacker,6.905,0,14.0,3.0,30.0,25.0,15.0,6.0,NULL,3.0,NULL,151.0,12.0,79.0,NULL,NULL,5.0,49.0,20.0,4.0,2.0,NULL,7.0,9.0,1.0,0.0,0.0,NULL,NULL,0.0,0.0,NULL,0.3122224363025099,Spanish
1564,Junior Firpo,2019-08-04,18.0,529,Barcelona,543.0,Real Betis,2019,Summer,Héctor Junior,Firpo Adames,27,1996-08-22,Santo Domingo,Dominican Republic,Spain,184.0,78.0,0,https://media-3.api-sports.io/football/players/1564.png,529,Barcelona,https://media-2.api-sports.io/football/teams/529.png,140,La Liga,Spain,https://media-2.api-sports.io/football/leagues/140.png,https://media-3.api-sports.io/flags/es.svg,2019,17.0,11.0,1011.0,NULL,Defender,6.8,0,6.0,3.0,17.0,4.0,1.0,1.0,NULL,1.0,NULL,655.0,10.0,87.0,17.0,3.0,16.0,23.0,13.0,17.0,9.0,NULL,16.0,35.0,5.0,0.0,0.0,NULL,NULL,0.0,0.0,NULL,0.27973119599192925,Spanish
1566,Emerson,2021-07-01,NULL,529,Barcelona,543.0,Real Betis,2021,Summer,Emerson Aparecido,Leite de Souza Junior,24,1999-01-14,Sao Paulo,Brazil,Brazil,181.0,79.0,0,https://media-3.api-sports.io/football/players/1566.png,529,Barcelona,https://media-3.api-sports.io/football/teams/529.png,140,La Liga,Spain,https://media-1.api-sports.io/football/leagues/140.png,https://media-2.api-sports.io/flags/es.svg,2021,3.0,1.0,90.0,NULL,Defender,6.533333,0,2.0,1.0,2.0,NULL,NULL,0.0,0.0,NULL,NULL,52.0,NULL,15.0,3.0,NULL,2.0,12.0,6.0,1.0,NULL,NULL,3.0,3.0,0.0,0.0,0.0,NULL,NULL,0.0,0.0,NULL,0.2218116116096025,Spanish
1566,Emerson,2019-07-02,6.0,543,Real Betis,529.0,Barcelona,2019,Summer,Emerson Aparecido,Leite de Souza Junior,24,1999-01-14,Sao Paulo,Brazil,Brazil,181.0,79.0,0,https://media-3.api-sports.io/football/players/1566.png,543,Real Betis,https://media-1.api-sports.io/football/teams/543.png,140,La Liga,Spain,https://media-3.api-sports.io/football/leagues/140.png,https://media-3.api-sports.io/flags/es.svg,2019,33.0,32.0,2841.0,NULL,Defender,6.8875,0,1.0,3.0,2.0,25.0,5.0,3.0,NULL,6.0,NULL,970.0,28.0,77.0,69.0,9.0,30.0,141.0,83.0,43.0,13.0,NULL,94.0,45.0,11.0,0.0,0.0,NULL,NULL,0.0,0.0,NULL,0.41088775196227156,Spanish
133,C. Lenglet,2018-07-12,35.9,529,Barcelona,536.0,Sevilla,2018,Summer,Clément Nicolas Laurent,Lenglet,28,1995-06-17,Beauvais,France,France,186.0,81.0,0,https://media-3.api-sports.io/football/players/133.png,529,Barcelona,https://media-2.api-sports.io/football/teams/529.png,140,La Liga,Spain,https://media-3.api-sports.io/football/leagues/140.png,https://media-1.api-sports.io/flags/es.svg,2018,23.0,22.0,1935.0,NULL,Defender,6.945454,0,1.0,2.0,13.0,6.0,2.0,1.0,NULL,NULL,NULL,997.0,0.0,89.0,28.0,19.0,21.0,181.0,108.0,5.0,5.0,NULL,14.0,27.0,8.0,0.0,1.0,NULL,NULL,0.0,0.0,NULL,0.2776144665868167,Spanish
150,Arthur,2018-07-09,31.0,529,Barcelona,130.0,Gremio,2018,Summer,Arthur Henrique,Ramos de Oliveira Melo,27,1996-08-12,Goiânia,Brazil,Brazil,171.0,73.0,0,https://media-3.api-sports.io/football/players/150.png,529,Barcelona,https://media-3.api-sports.io/football/teams/529.png,140,La Liga,Spain,https://media-1.api-sports.io/football/leagues/140.png,https://media-1.api-sports.io/flags/es.svg,2018,27.0,19.0,1441.0,NULL,Midfielder,6.842307,0,8.0,19.0,11.0,6.0,4.0,0.0,NULL,1.0,NULL,1171.0,14.0,92.0,10.0,0.0,9.0,107.0,66.0,17.0,10.0,NULL,38.0,11.0,2.0,0.0,0.0,NULL,NULL,0.0,0.0,NULL,0.26787671182175543,Foreign
912,Neto,2019-07-01,26.0,529,Barcelona,532.0,Valencia,2019,Summer,Norberto,Murara Neto,34,1989-07-19,Araxá,Brazil,Brazil,190.0,84.0,0,https://media-1.api-sports.io/football/players/912.png,529,Barcelona,https://media-3.api-sports.io/football/teams/529.png,140,La Liga,Spain,https://media-1.api-sports.io/football/leagues/140.png,https://media-1.api-sports.io/flags/es.svg,2019,2.0,2.0,180.0,NULL,Goalkeeper,6.5,0,0.0,0.0,29.0,0.0,0.0,0.0,2.0,NULL,1.0,49.0,0.0,89.0,NULL,0.0,0.0,0.0,0.0,0.0,0.0,NULL,0.0,0.0,0.0,0.0,0.0,NULL,NULL,0.0,0.0,0.0,0.21824146981627296,Spanish
2724,L. Digne,2016-07-15,16.5,529,Barcelona,85.0,Paris Saint Germain,2016,Summer,Lucas,Digne,30,1993-07-20,Meaux,France,France,178.0,74.0,0,https://media-2.api-sports.io/football/players/2724.png,529,Barcelona,https://media-2.api-sports.io/football/teams/529.png,140,La Liga,Spain,https://media-2.api-sports.io/football/leagues/140.png,https://media-2.api-sports.io/flags/es.svg,2016,17.0,14.0,1175.0,NULL,Defender,6.87647,0,3.0,6.0,22.0,5.0,1.0,0.0,NULL,NULL,NULL,736.0,10.0,86.0,NULL,NULL,20.0,131.0,75.0,26.0,15.0,NULL,10.0,18.0,3.0,0.0,0.0,NULL,NULL,0.0,0.0,NULL,0.2572388451600646,Foreign
147,Philippe Coutinho,2020-09-01,NULL,529,Barcelona,157.0,Bayern Munich,2020,Other,Philippe,Coutinho Correia,31,1992-06-12,Rio de Janeiro,Brazil,Brazil,172.0,68.0,0,https://media-3.api-sports.io/football/players/147.png,529,Barcelona,https://media-3.api-sports.io/football/teams/529.png,140,La Liga,Spain,https://media-2.api-sports.io/football/leagues/140.png,https://media-3.api-sports.io/flags/es.svg,2020,12.0,8.0,657.0,NULL,Midfielder,6.941666,0,4.0,7.0,5.0,21.0,10.0,2.0,0.0,2.0,NULL,485.0,7.0,36.0,8.0,NULL,2.0,67.0,34.0,15.0,11.0,NULL,13.0,9.0,0.0,0.0,0.0,NULL,NULL,0.0,0.0,NULL,0.27714708751688694,Foreign
147,Philippe Coutinho,2018-01-06,120.0,529,Barcelona,40.0,Liverpool,2017,Winter,Philippe,Coutinho Correia,31,1992-06-12,Rio de Janeiro,Brazil,Brazil,172.0,68.0,0,https://media-2.api-sports.io/football/players/147.png,529,Barcelona,https://media-1.api-sports.io/football/teams/529.png,140,La Liga,Spain,https://media-3.api-sports.io/football/leagues/140.png,https://media-3.api-sports.io/flags/es.svg,2017,18.0,16.0,1304.0,NULL,Midfielder,7.427777,0,2.0,10.0,2.0,37.0,20.0,8.0,NULL,5.0,NULL,707.0,29.0,85.0,5.0,0.0,6.0,218.0,110.0,77.0,46.0,NULL,32.0,12.0,1.0,0.0,0.0,NULL,NULL,0.0,0.0,NULL,0.3836934113643493,Foreign
1586,Tello,2017-07-01,4.0,543,Real Betis,529.0,Barcelona,2017,Summer,Cristian,Tello Herrera,32,1991-08-11,Sabadell,Spain,Spain,178.0,65.0,0,https://media-2.api-sports.io/football/players/1586.png,543,Real Betis,https://media-2.api-sports.io/football/teams/543.png,140,La Liga,Spain,https://media-2.api-sports.io/football/leagues/140.png,https://media-2.api-sports.io/flags/es.svg,2017,32.0,16.0,1684.0,NULL,Attacker,6.928125,0,16.0,7.0,18.0,34.0,17.0,4.0,NULL,3.0,NULL,528.0,25.0,76.0,3.0,0.0,16.0,187.0,99.0,62.0,42.0,NULL,20.0,14.0,2.0,0.0,0.0,NULL,NULL,0.0,0.0,NULL,0.3263641815824673,Spanish
1439,Héctor Bellerín,2022-09-01,0.0,529,Barcelona,42.0,Arsenal,2022,Other,Héctor,Bellerín Moruno,28,1995-03-19,Barcelona,Spain,Spain,178.0,74.0,0,https://media-1.api-sports.io/football/players/1439.png,529,Barcelona,https://media-1.api-sports.io/football/teams/529.png,140,La Liga,Spain,https://media-1.api-sports.io/football/leagues/140.png,https://media-3.api-sports.io/flags/es.svg,2022,3.0,1.0,141.0,NULL,Defender,7.1,0,2.0,0.0,10.0,NULL,NULL,0.0,0.0,NULL,NULL,80.0,1.0,21.0,2.0,NULL,3.0,12.0,8.0,4.0,3.0,NULL,NULL,2.0,0.0,0.0,0.0,NULL,NULL,0.0,0.0,NULL,0.24188273238429978,Foreign
41112,Trincao,2020-08-04,31.0,529,Barcelona,217.0,SC Braga,2020,Summer,Francisco António,Machado Mota Castro Trincao,24,1999-12-29,Viana do Castelo,Portugal,Portugal,183.0,77.0,0,https://media-3.api-sports.io/football/players/41112.png,529,Barcelona,https://media-2.api-sports.io/football/teams/529.png,140,La Liga,Spain,https://media-1.api-sports.io/football/leagues/140.png,https://media-2.api-sports.io/flags/es.svg,2020,28.0,3.0,682.0,NULL,Attacker,6.614285,0,25.0,2.0,35.0,17.0,12.0,3.0,0.0,2.0,NULL,372.0,8.0,11.0,4.0,NULL,1.0,101.0,47.0,45.0,27.0,NULL,13.0,6.0,1.0,0.0,0.0,NULL,NULL,0.0,0.0,NULL,0.26990450247908315,Foreign
126,Inaki Pena,2022-07-01,NULL,529,Barcelona,645.0,Galatasaray,2022,Summer,Ignacio,Pena Sotorres,24,1999-03-02,Alicante,Spain,Spain,184.0,78.0,0,https://media-3.api-sports.io/football/players/126.png,529,Barcelona,https://media-2.api-sports.io/football/teams/529.png,140,La Liga,Spain,https://media-1.api-sports.io/football/leagues/140.png,https://media-1.api-sports.io/flags/es.svg,2022,2.0,0.0,71.0,NULL,Goalkeeper,6.3,0,2.0,0.0,38.0,NULL,NULL,0.0,2.0,NULL,2.0,22.0,NULL,10.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0,0.0,0.0,NULL,NULL,0.0,0.0,0.0,0.2131496062992126,Foreign
149,I. Rakitić,2020-09-01,1.5,536,Sevilla,529.0,Barcelona,2020,Other,Ivan,Rakitić,35,1988-03-10,Rheinfelden,Switzerland,Croatia,184.0,78.0,0,https://media-1.api-sports.io/football/players/149.png,536,Sevilla,https://media-2.api-sports.io/football/teams/536.png,140,La Liga,Spain,https://media-2.api-sports.io/football/leagues/140.png,https://media-2.api-sports.io/flags/es.svg,2020,37.0,25.0,2239.0,NULL,Midfielder,6.816216,0,12.0,18.0,12.0,31.0,10.0,4.0,0.0,2.0,NULL,1676.0,25.0,39.0,32.0,4.0,26.0,221.0,98.0,28.0,11.0,NULL,24.0,34.0,5.0,0.0,0.0,NULL,NULL,2.0,0.0,NULL,0.34558088407492443,Spanish
18965,Martín Montoya,2016-08-01,0.0,532,Valencia,529.0,Barcelona,2016,Summer,Martín,Montoya Torralbo,32,1991-04-14,Barcelona,Spain,Spain,175.0,73.0,0,https://media-3.api-sports.io/football/players/18965.png,532,Valencia,https://media-2.api-sports.io/football/teams/532.png,140,La Liga,Spain,https://media-2.api-sports.io/football/leagues/140.png,https://media-3.api-sports.io/flags/es.svg,2016,29.0,26.0,2222.0,NULL,Defender,6.814814,0,3.0,6.0,8.0,11.0,4.0,2.0,NULL,1.0,NULL,852.0,13.0,78.0,NULL,NULL,63.0,336.0,190.0,49.0,27.0,NULL,30.0,45.0,8.0,0.0,0.0,NULL,1.0,0.0,0.0,NULL,0.3155459226989811,Spanish
2047,Aleix Vidal,2018-08-04,8.5,536,Sevilla,529.0,Barcelona,2018,Summer,Aleix,Vidal Parreu,34,1989-08-21,Puigpelat,Spain,Spain,177.0,70.0,0,https://media-3.api-sports.io/football/players/2047.png,536,Sevilla,https://media-3.api-sports.io/football/teams/536.png,140,La Liga,Spain,https://media-2.api-sports.io/football/leagues/140.png,https://media-3.api-sports.io/flags/es.svg,2018,11.0,5.0,525.0,NULL,Defender,6.772727,0,6.0,3.0,18.0,8.0,5.0,0.0,NULL,NULL,NULL,191.0,15.0,73.0,11.0,0.0,4.0,72.0,31.0,13.0,4.0,NULL,7.0,10.0,3.0,0.0,0.0,NULL,1.0,0.0,0.0,NULL,0.2550348898311372,Spanish
2047,Aleix Vidal,2016-01-04,15.0,529,Barcelona,536.0,Sevilla,2015,Winter,Aleix,Vidal Parreu,34,1989-08-21,Puigpelat,Spain,Spain,177.0,70.0,0,https://media-2.api-sports.io/football/players/2047.png,529,Barcelona,https://media-3.api-sports.io/football/teams/529.png,140,La Liga,Spain,https://media-3.api-sports.io/football/leagues/140.png,https://media-1.api-sports.io/flags/es.svg,2015,9.0,6.0,543.0,NULL,Defender,6.822222,0,3.0,2.0,11.0,1.0,0.0,0.0,NULL,1.0,NULL,339.0,6.0,84.0,9.0,0.0,10.0,43.0,19.0,7.0,3.0,NULL,4.0,8.0,1.0,0.0,0.0,NULL,NULL,0.0,0.0,NULL,0.2580446050102458,Spanish
1461,Denis Suárez,2019-07-01,12.9,538,Celta Vigo,529.0,Barcelona,2019,Summer,Denis,Suárez Fernández,29,1994-01-06,Salceda de Caselas,Spain,Spain,176.0,69.0,0,https://media-1.api-sports.io/football/players/1461.png,538,Celta Vigo,https://media-1.api-sports.io/football/teams/538.png,140,La Liga,Spain,https://media-1.api-sports.io/football/leagues/140.png,https://media-3.api-sports.io/flags/es.svg,2019,26.0,20.0,1636.0,NULL,Midfielder,6.8,0,6.0,13.0,9.0,19.0,9.0,1.0,NULL,5.0,NULL,615.0,43.0,78.0,20.0,1.0,14.0,54.0,24.0,104.0,58.0,NULL,32.0,21.0,3.0,0.0,0.0,1.0,NULL,0.0,1.0,NULL,0.3517236236269901,Spanish
1461,Denis Suárez,2016-07-04,3.3,529,Barcelona,533.0,Villarreal,2016,Summer,Denis,Suárez Fernández,29,1994-01-06,Salceda de Caselas,Spain,Spain,176.0,69.0,0,https://media-3.api-sports.io/football/players/1461.png,529,Barcelona,https://media-2.api-sports.io/football/teams/529.png,140,La Liga,Spain,https://media-3.api-sports.io/football/leagues/140.png,https://media-2.api-sports.io/flags/es.svg,2016,26.0,12.0,1181.0,NULL,Midfielder,6.692307,0,14.0,10.0,25.0,14.0,7.0,1.0,NULL,3.0,NULL,615.0,16.0,84.0,NULL,NULL,9.0,131.0,57.0,29.0,13.0,NULL,21.0,16.0,1.0,0.0,0.0,1.0,NULL,0.0,0.0,NULL,0.28042746025706156,Spanish
1461,Denis Suárez,2015-08-29,4.0,533,Villarreal,529.0,Barcelona,2015,Summer,Denis,Suárez Fernández,29,1994-01-06,Salceda de Caselas,Spain,Spain,176.0,69.0,0,https://media-3.api-sports.io/football/players/1461.png,533,Villarreal,https://media-2.api-sports.io/football/teams/533.png,140,La Liga,Spain,https://media-2.api-sports.io/football/leagues/140.png,https://media-2.api-sports.io/flags/es.svg,2015,33.0,25.0,2371.0,NULL,Midfielder,NULL,0,8.0,6.0,10.0,NULL,NULL,4.0,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3.0,0.0,0.0,NULL,NULL,0.0,0.0,NULL,0.02608695652173913,Spanish
146,Álex Collado,2022-07-01,NULL,529,Barcelona,715.0,Granada CF,2022,Summer,Álex,Collado Gutiérrez,24,1999-04-22,Sabadell,Spain,Spain,177.0,66.0,0,https://media-3.api-sports.io/football/players/146.png,529,Barcelona,https://media-1.api-sports.io/football/teams/529.png,140,La Liga,Spain,https://media-2.api-sports.io/football/leagues/140.png,https://media-1.api-sports.io/flags/es.svg,2022,0.0,0.0,0.0,NULL,Midfielder,6.892857,0,0.0,0.0,0.0,11.0,6.0,0.0,0.0,1.0,NULL,314.0,20.0,17.0,26.0,1.0,2.0,101.0,55.0,30.0,15.0,NULL,10.0,9.0,0.0,0.0,0.0,NULL,NULL,0.0,0.0,NULL,0.2833715522773639,Spanish
47414,Gumbau,2017-07-12,0.0,537,Leganes,529.0,Barcelona,2017,Summer,Gerard,Gumbau Garriga,29,1994-12-18,Campllong,Spain,Spain,187.0,77.0,0,https://media-1.api-sports.io/football/players/47414.png,537,Leganes,https://media-1.api-sports.io/football/teams/537.png,140,La Liga,Spain,https://media-3.api-sports.io/football/leagues/140.png,https://media-2.api-sports.io/flags/es.svg,2017,25.0,16.0,1430.0,NULL,Midfielder,6.638095,0,9.0,5.0,16.0,17.0,6.0,1.0,NULL,NULL,NULL,412.0,5.0,74.0,7.0,1.0,14.0,160.0,67.0,7.0,6.0,NULL,6.0,40.0,8.0,0.0,0.0,NULL,NULL,0.0,0.0,NULL,0.25066450238998955,Spanish
143,Carles Alená,2021-07-10,5.0,546,Getafe,529.0,Barcelona,2021,Summer,Carles,Alena Castillo,25,1998-01-05,Mataró,Spain,Spain,180.0,73.0,0,https://media-1.api-sports.io/football/players/143.png,546,Getafe,https://media-1.api-sports.io/football/teams/546.png,140,La Liga,Spain,https://media-2.api-sports.io/football/leagues/140.png,https://media-3.api-sports.io/flags/es.svg,2021,33.0,30.0,2343.0,NULL,Midfielder,6.63125,0,3.0,23.0,4.0,31.0,14.0,1.0,0.0,2.0,NULL,820.0,20.0,20.0,27.0,2.0,15.0,253.0,94.0,35.0,17.0,NULL,37.0,50.0,6.0,0.0,1.0,NULL,NULL,0.0,0.0,NULL,0.301043843854342,Spanish
143,Carles Alená,2020-09-01,NULL,529,Barcelona,543.0,Real Betis,2020,Other,Carles,Alena Castillo,25,1998-01-05,Mataró,Spain,Spain,180.0,73.0,0,https://media-1.api-sports.io/football/players/143.png,529,Barcelona,https://media-2.api-sports.io/football/teams/529.png,140,La Liga,Spain,https://media-3.api-sports.io/football/leagues/140.png,https://media-1.api-sports.io/flags/es.svg,2020,2.0,0.0,46.0,NULL,Midfielder,6.5,0,2.0,0.0,16.0,1.0,NULL,0.0,0.0,NULL,NULL,38.0,NULL,18.0,1.0,NULL,NULL,8.0,1.0,NULL,NULL,NULL,NULL,4.0,1.0,0.0,0.0,NULL,NULL,0.0,0.0,NULL,0.21746031746031746,Spanish
2060,M. El Haddadi,2019-01-11,1.1,536,Sevilla,529.0,Barcelona,2018,Winter,Munir,El Haddadi Mohamed,28,1995-09-01,Madrid,Spain,Morocco,175.0,69.0,0,https://media-2.api-sports.io/football/players/2060.png,536,Sevilla,https://media-3.api-sports.io/football/teams/536.png,140,La Liga,Spain,https://media-2.api-sports.io/football/leagues/140.png,https://media-2.api-sports.io/flags/es.svg,2018,16.0,12.0,1044.0,NULL,Attacker,6.75,0,4.0,6.0,6.0,4.0,1.0,5.0,NULL,1.0,NULL,45.0,3.0,77.0,3.0,0.0,0.0,17.0,9.0,4.0,3.0,NULL,2.0,2.0,2.0,0.0,0.0,NULL,NULL,0.0,0.0,NULL,0.27177125722852863,Spanish
2060,M. El Haddadi,2018-07-01,NULL,529,Barcelona,542.0,Alaves,2018,Summer,Munir,El Haddadi Mohamed,28,1995-09-01,Madrid,Spain,Morocco,175.0,69.0,0,https://media-2.api-sports.io/football/players/2060.png,529,Barcelona,https://media-2.api-sports.io/football/teams/529.png,140,La Liga,Spain,https://media-1.api-sports.io/football/leagues/140.png,https://media-2.api-sports.io/flags/es.svg,2018,7.0,1.0,147.0,NULL,Attacker,6.75,0,6.0,1.0,14.0,4.0,1.0,1.0,NULL,1.0,NULL,45.0,3.0,77.0,3.0,0.0,0.0,17.0,9.0,4.0,3.0,NULL,2.0,2.0,0.0,0.0,0.0,NULL,NULL,0.0,0.0,NULL,0.24568430070678945,Spanish
18765,André Gomes,2016-07-26,35.0,529,Barcelona,532.0,Valencia,2016,Summer,André Filipe,Tavares Gomes,30,1993-07-30,Grijó,Portugal,Portugal,188.0,84.0,0,https://media-1.api-sports.io/football/players/18765.png,529,Barcelona,https://media-2.api-sports.io/football/teams/529.png,140,La Liga,Spain,https://media-2.api-sports.io/football/leagues/140.png,https://media-1.api-sports.io/flags/es.svg,2016,30.0,17.0,1590.0,NULL,Midfielder,6.706666,0,13.0,12.0,17.0,19.0,7.0,3.0,NULL,1.0,NULL,866.0,12.0,86.0,NULL,NULL,11.0,210.0,92.0,33.0,18.0,NULL,17.0,40.0,3.0,0.0,0.0,1.0,NULL,0.0,0.0,NULL,0.27433809659715597,Spanish
33249,Sergi Samper,2018-07-01,NULL,529,Barcelona,534.0,Las Palmas,2018,Summer,Sergi,Samper Montana,28,1995-01-20,Barcelona,Spain,Spain,182.0,73.0,0,https://media-1.api-sports.io/football/players/33249.png,529,Barcelona,https://media-2.api-sports.io/football/teams/529.png,140,La Liga,Spain,https://media-2.api-sports.io/football/leagues/140.png,https://media-2.api-sports.io/flags/es.svg,2018,0.0,0.0,0.0,NULL,Midfielder,NULL,0,0.0,0.0,0.0,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL,0.0,Spanish
157,L. Suárez,2020-09-24,0.0,530,Atletico Madrid,529.0,Barcelona,2020,Other,Luis Alberto,Suárez Díaz,36,1987-01-24,Salto,Uruguay,Uruguay,182.0,86.0,0,https://media-1.api-sports.io/football/players/157.png,530,Atletico Madrid,https://media-3.api-sports.io/football/teams/530.png,140,La Liga,Spain,https://media-3.api-sports.io/football/leagues/140.png,https://media-2.api-sports.io/flags/es.svg,2020,32.0,30.0,2521.0,NULL,Attacker,7.215625,0,2.0,17.0,2.0,87.0,43.0,21.0,0.0,3.0,NULL,574.0,27.0,12.0,11.0,NULL,5.0,189.0,90.0,33.0,13.0,NULL,40.0,21.0,6.0,0.0,0.0,NULL,NULL,3.0,0.0,NULL,0.44637422796620185,Spanish
12719,Paulinho,2017-08-14,40.0,529,Barcelona,832.0,Guangzhou Evergrande FC,2017,Summer,José Paulo,Bezzera Maciel Júnior,35,1988-07-25,Sao Paulo,Brazil,Brazil,181.0,81.0,0,https://media-3.api-sports.io/football/players/12719.png,529,Barcelona,https://media-3.api-sports.io/football/teams/529.png,140,La Liga,Spain,https://media-2.api-sports.io/football/leagues/140.png,https://media-1.api-sports.io/flags/es.svg,2017,34.0,21.0,1940.0,NULL,Midfielder,6.881818,0,13.0,8.0,15.0,45.0,22.0,9.0,NULL,2.0,NULL,1071.0,13.0,84.0,7.0,0.0,15.0,270.0,126.0,43.0,25.0,NULL,33.0,32.0,2.0,0.0,0.0,NULL,NULL,0.0,0.0,NULL,0.3376510306799768,Foreign
9925,Matheus Fernandes,2020-08-04,7.0,529,Barcelona,121.0,Palmeiras,2020,Summer,Matheus,Fernandes Siqueira,25,1998-06-30,Itaboraí,Brazil,Brazil,183.0,69.0,0,https://media-3.api-sports.io/football/players/9925.png,529,Barcelona,https://media-3.api-sports.io/football/teams/529.png,140,La Liga,Spain,https://media-3.api-sports.io/football/leagues/140.png,https://media-1.api-sports.io/flags/es.svg,2020,0.0,0.0,0.0,NULL,Midfielder,NULL,0,0.0,0.0,23.0,NULL,NULL,0.0,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0,0.0,0.0,NULL,NULL,0.0,0.0,NULL,0.0,Foreign
138,J. Todibo,2019-01-31,1.0,529,Barcelona,96.0,Toulouse,2018,Winter,Jean-Clair Dimitri Roger,Todibo,24,1999-12-30,Cayenne,French Guiana,France,192.0,88.0,0,https://media-3.api-sports.io/football/players/138.png,529,Barcelona,https://media-1.api-sports.io/football/teams/529.png,140,La Liga,Spain,https://media-2.api-sports.io/football/leagues/140.png,https://media-3.api-sports.io/flags/es.svg,2018,2.0,2.0,158.0,NULL,Defender,6.75,0,0.0,1.0,1.0,0.0,0.0,0.0,NULL,NULL,NULL,109.0,0.0,91.0,2.0,0.0,3.0,24.0,12.0,4.0,3.0,NULL,0.0,4.0,2.0,0.0,0.0,NULL,NULL,0.0,0.0,NULL,0.2290666404302768,Foreign
124,J. Cillessen,2019-07-01,35.0,532,Valencia,529.0,Barcelona,2019,Summer,Jasper,Cillessen,34,1989-04-22,Groesbeek,Netherlands,Netherlands,185.0,83.0,0,https://media-1.api-sports.io/football/players/124.png,532,Valencia,https://media-1.api-sports.io/football/teams/532.png,140,La Liga,Spain,https://media-2.api-sports.io/football/leagues/140.png,https://media-3.api-sports.io/flags/es.svg,2019,24.0,24.0,2097.0,NULL,Goalkeeper,6.973913,0,0.0,1.0,7.0,0.0,0.0,0.0,29.0,1.0,79.0,338.0,1.0,57.0,NULL,0.0,3.0,2.0,2.0,0.0,0.0,NULL,2.0,0.0,1.0,0.0,0.0,NULL,NULL,0.0,0.0,2.0,0.36883531294922917,Spanish
124,J. Cillessen,2016-08-25,13.0,529,Barcelona,194.0,Ajax,2016,Summer,Jasper,Cillessen,34,1989-04-22,Groesbeek,Netherlands,Netherlands,185.0,83.0,0,https://media-3.api-sports.io/football/players/124.png,529,Barcelona,https://media-1.api-sports.io/football/teams/529.png,140,La Liga,Spain,https://media-3.api-sports.io/football/leagues/140.png,https://media-1.api-sports.io/flags/es.svg,2016,1.0,1.0,90.0,NULL,Goalkeeper,6.5,0,0.0,0.0,32.0,0.0,0.0,0.0,2.0,NULL,2.0,16.0,0.0,100.0,NULL,NULL,0.0,0.0,0.0,0.0,0.0,NULL,0.0,0.0,0.0,0.0,0.0,NULL,NULL,0.0,0.0,0.0,0.21981627296587927,Foreign
667,M. Depay,2023-01-20,3.0,530,Atletico Madrid,529.0,Barcelona,2022,Winter,Memphis,Depay,29,1994-02-13,Moordrecht,Netherlands,Netherlands,178.0,78.0,0,https://media-2.api-sports.io/football/players/667.png,530,Atletico Madrid,https://media-2.api-sports.io/football/teams/530.png,140,La Liga,Spain,https://media-1.api-sports.io/football/leagues/140.png,https://media-2.api-sports.io/flags/es.svg,2022,8.0,3.0,268.0,NULL,Attacker,6.8375,0,5.0,3.0,7.0,10.0,5.0,4.0,0.0,NULL,NULL,83.0,5.0,8.0,1.0,NULL,NULL,35.0,12.0,10.0,4.0,NULL,6.0,2.0,1.0,0.0,0.0,NULL,NULL,0.0,0.0,NULL,0.2605444004188382,Spanish
