player_id,player_name,transfers_date,transfer_fee,transfers_teams_in_id,transfers_teams_in_name,transfers_teams_out_id,transfers_teams_out_name,season_of_transfer,player_firstname,player_lastname,player_age,player_nationality,player_height,statistics_team_name,statistics_league_season,statistics_games_appearences,statistics_games_lineups,statistics_games_minutes,statistics_games_position,statistics_games_rating,statistics_substitutes_in,statistics_substitutes_out,statistics_shots_total,statistics_shots_on,statistics_goals_total,statistics_goals_conceded,statistics_goals_assists,statistics_goals_saves,statistics_passes_total,statistics_passes_key,statistics_passes_accuracy,statistics_tackles_total,statistics_tackles_blocks,statistics_tackles_interceptions,statistics_duels_total,statistics_duels_won,statistics_dribbles_attempts,statistics_dribbles_success,statistics_dribbles_past,statistics_fouls_drawn,statistics_fouls_committed,statistics_cards_yellow,statistics_cards_yellowred,statistics_cards_red,statistics_penalty_won,statistics_penalty_commited,statistics_penalty_scored,statistics_penalty_missed,statistics_penalty_saved
131,Jorge Cuenca,2022-07-01,,533,Villarreal,546.0,Getafe,2022.0,Jorge,Cuenca Barreno,24,Spain,190.0,Villarreal,2022,10.0,5.0,502.0,Defender,6.78,5.0,1.0,3.0,,0.0,0.0,,,380.0,1.0,33.0,9.0,8.0,6.0,39.0,25.0,,,,1.0,4.0,1.0,0.0,0.0,,,0.0,0.0,
131,Jorge Cuenca,2021-07-01,,533,Villarreal,723.0,Almeria,2021.0,Jorge,Cuenca Barreno,24,Spain,190.0,Villarreal,2021,0.0,0.0,0.0,Defender,6.821875,0.0,0.0,14.0,7.0,0.0,0.0,,,1074.0,2.0,22.0,46.0,14.0,39.0,225.0,142.0,6.0,3.0,,14.0,33.0,0.0,0.0,0.0,,,0.0,0.0,
166,J. Foyth,2021-07-01,15.0,533,Villarreal,47.0,Tottenham,2021.0,Juan Marcos,Foyth,25,Argentina,187.0,Villarreal,2021,25.0,22.0,1931.0,Defender,6.964,3.0,9.0,5.0,2.0,1.0,0.0,1.0,,973.0,10.0,32.0,69.0,7.0,20.0,250.0,155.0,41.0,28.0,,22.0,39.0,5.0,1.0,0.0,,,0.0,0.0,
182219,Álex Baena,2022-07-01,,533,Villarreal,547.0,Girona,2022.0,Alejandro,Baena Rodríguez,22,Spain,,Villarreal,2022,35.0,19.0,1945.0,Midfielder,6.896969,16.0,9.0,44.0,23.0,6.0,0.0,2.0,,826.0,31.0,19.0,30.0,3.0,7.0,283.0,112.0,49.0,25.0,,56.0,58.0,12.0,1.0,0.0,,,0.0,0.0,
1702,Pedraza,2020-08-04,,533,Villarreal,543.0,Real Betis,2020.0,Alfonso,Pedraza Sag,27,Spain,184.0,Villarreal,2020,29.0,24.0,2099.0,Midfielder,6.753571,5.0,12.0,15.0,8.0,1.0,0.0,2.0,,931.0,27.0,26.0,35.0,5.0,34.0,247.0,113.0,43.0,23.0,,23.0,42.0,8.0,0.0,0.0,,,0.0,0.0,
1702,Pedraza,2020-08-04,,533,Villarreal,,Real Betis,2020.0,Alfonso,Pedraza Sag,27,Spain,184.0,Villarreal,2020,29.0,24.0,2099.0,Midfielder,6.753571,5.0,12.0,15.0,8.0,1.0,0.0,2.0,,931.0,27.0,26.0,35.0,5.0,34.0,247.0,113.0,43.0,23.0,,23.0,42.0,8.0,0.0,0.0,,,0.0,0.0,
1702,Pedraza,2018-07-01,,533,Villarreal,542.0,Alaves,2018.0,Alfonso,Pedraza Sag,27,Spain,184.0,Villarreal,2018,34.0,22.0,2088.0,Midfielder,6.767741,12.0,5.0,34.0,13.0,3.0,,3.0,,499.0,23.0,73.0,44.0,7.0,28.0,271.0,127.0,55.0,30.0,,12.0,40.0,3.0,0.0,0.0,,,0.0,0.0,
1707,Gerard Moreno,2018-07-02,20.0,533,Villarreal,540.0,Espanyol,2018.0,Gerard,Moreno Balagueró,31,Spain,180.0,Villarreal,2018,35.0,25.0,2315.0,Attacker,6.945454,10.0,9.0,69.0,32.0,8.0,,1.0,,524.0,38.0,68.0,12.0,9.0,9.0,336.0,145.0,63.0,32.0,,36.0,38.0,3.0,0.0,0.0,,,0.0,1.0,
1707,Gerard Moreno,2015-08-13,1.5,540,Espanyol,533.0,Villarreal,2015.0,Gerard,Moreno Balagueró,31,Spain,180.0,Espanyol,2015,32.0,19.0,1913.0,Attacker,6.806451,13.0,10.0,44.0,21.0,7.0,0.0,3.0,,514.0,19.0,55.0,26.0,1.0,14.0,351.0,136.0,79.0,34.0,,21.0,41.0,4.0,1.0,0.0,,,1.0,0.0,
1461,Denis Suárez,2016-07-04,3.3,529,Barcelona,533.0,Villarreal,2016.0,Denis,Suárez Fernández,29,Spain,176.0,Barcelona,2016,26.0,12.0,1181.0,Midfielder,6.692307,14.0,10.0,14.0,7.0,1.0,,3.0,,615.0,16.0,84.0,,,9.0,131.0,57.0,29.0,13.0,,21.0,16.0,1.0,0.0,0.0,1.0,,0.0,0.0,
1461,Denis Suárez,2015-08-29,4.0,533,Villarreal,529.0,Barcelona,2015.0,Denis,Suárez Fernández,29,Spain,176.0,Villarreal,2015,33.0,25.0,2371.0,Midfielder,,8.0,6.0,,,4.0,0.0,,,,,,,,,,,,,,,,3.0,0.0,0.0,,,0.0,0.0,
2520,H. Pérez,2015-07-03,,540,Espanyol,533.0,Villarreal,2015.0,Hernán Arsenio,Pérez González,34,Paraguay,180.0,Espanyol,2015,32.0,27.0,2447.0,Attacker,6.58125,5.0,7.0,42.0,18.0,7.0,0.0,1.0,,709.0,30.0,53.0,42.0,2.0,41.0,519.0,216.0,147.0,72.0,,55.0,87.0,12.0,0.0,0.0,,,0.0,0.0,
2872,M. Layún,2018-07-11,3.6,533,Villarreal,212.0,FC Porto,2018.0,Miguel Arturo,Layún Prado,35,Mexico,180.0,Villarreal,2018,8.0,5.0,504.0,Defender,6.7625,3.0,1.0,12.0,2.0,0.0,,1.0,,159.0,12.0,75.0,2.0,2.0,1.0,45.0,18.0,11.0,5.0,,4.0,6.0,1.0,0.0,0.0,,,0.0,0.0,
46744,L. Suárez,2016-07-01,1.8,533,Villarreal,451.0,Boca Juniors,2016.0,Leonardo Gabriel,Suárez Vera,27,Argentina,167.0,Villarreal,2016,3.0,0.0,16.0,Attacker,6.5,3.0,0.0,1.0,0.0,0.0,,,,13.0,0.0,79.0,,,0.0,1.0,1.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,
1688,R. Mori,2018-07-02,,533,Villarreal,45.0,Everton,2018.0,José Ramiro,Funes Mori,32,Argentina,186.0,Villarreal,2018,31.0,29.0,2627.0,Defender,6.906896,2.0,2.0,26.0,6.0,2.0,,1.0,,947.0,6.0,80.0,28.0,24.0,42.0,223.0,135.0,9.0,7.0,,22.0,31.0,15.0,0.0,0.0,,,0.0,0.0,
47499,E. Ünal,2018-01-01,,533,Villarreal,539.0,Levante,2017.0,Enes,Ünal,26,Türkiye,187.0,Villarreal,2017,17.0,9.0,866.0,Attacker,6.557142,8.0,5.0,8.0,4.0,4.0,,1.0,,104.0,5.0,72.0,,,2.0,91.0,31.0,5.0,0.0,,10.0,10.0,1.0,0.0,0.0,,,0.0,0.0,
47499,E. Ünal,2018-01-01,,533,Villarreal,539.0,Levante,2017.0,Enes,Ünal,26,Türkiye,187.0,Villarreal,2017,6.0,2.0,255.0,Attacker,6.557142,4.0,0.0,8.0,4.0,1.0,,1.0,,104.0,5.0,72.0,,,2.0,91.0,31.0,5.0,0.0,,10.0,10.0,0.0,0.0,0.0,,,0.0,0.0,
47499,E. Ünal,2017-07-01,15.0,533,Villarreal,50.0,Manchester City,2017.0,Enes,Ünal,26,Türkiye,187.0,Villarreal,2017,17.0,9.0,866.0,Attacker,6.557142,8.0,5.0,8.0,4.0,4.0,,1.0,,104.0,5.0,72.0,,,2.0,91.0,31.0,5.0,0.0,,10.0,10.0,1.0,0.0,0.0,,,0.0,0.0,
47499,E. Ünal,2017-07-01,15.0,533,Villarreal,50.0,Manchester City,2017.0,Enes,Ünal,26,Türkiye,187.0,Villarreal,2017,6.0,2.0,255.0,Attacker,6.557142,4.0,0.0,8.0,4.0,1.0,,1.0,,104.0,5.0,72.0,,,2.0,91.0,31.0,5.0,0.0,,10.0,10.0,0.0,0.0,0.0,,,0.0,0.0,
47296,G. Rulli,2020-09-04,,533,Villarreal,548.0,Real Sociedad,2020.0,Gerónimo,Rulli,31,Argentina,189.0,Villarreal,2020,2.0,2.0,180.0,Goalkeeper,6.25,0.0,0.0,,,0.0,4.0,,4.0,79.0,,30.0,,,,,,,,,,,0.0,0.0,1.0,,,0.0,0.0,0.0
3033,C. Bakambu,2015-08-19,7.4,533,Villarreal,1003.0,Bursaspor,2015.0,Cédric,Bakambu,32,Congo DR,182.0,Villarreal,2015,34.0,21.0,1860.0,Attacker,6.802941,13.0,13.0,48.0,28.0,12.0,0.0,3.0,,369.0,12.0,60.0,16.0,2.0,4.0,297.0,91.0,35.0,19.0,,30.0,55.0,4.0,0.0,0.0,,,0.0,0.0,
1709,K. Toko Ekambi,2018-07-02,18.0,533,Villarreal,77.0,Angers,2018.0,Karl Louis-Brillant,Toko Ekambi,31,Cameroon,183.0,Villarreal,2018,34.0,24.0,2147.0,Attacker,6.869696,10.0,13.0,57.0,30.0,10.0,,1.0,,362.0,26.0,76.0,8.0,0.0,11.0,256.0,122.0,86.0,52.0,,29.0,26.0,5.0,0.0,0.0,2.0,,0.0,1.0,
163,S. Aurier,2021-10-04,0.0,533,Villarreal,47.0,Tottenham,2021.0,Sèrge Alain Stéphane,Aurier,31,Côte d'Ivoire,176.0,Villarreal,2021,19.0,10.0,1003.0,Defender,6.683333,9.0,2.0,7.0,2.0,0.0,0.0,1.0,,629.0,6.0,28.0,14.0,7.0,11.0,105.0,55.0,19.0,14.0,,6.0,15.0,4.0,0.0,0.0,,,0.0,0.0,
47033,Roberto Olabe,2016-07-31,,530,Atletico Madrid,533.0,Villarreal,2016.0,Roberto,Olabe del Arco,27,Spain,178.0,Atletico Madrid,2016,0.0,0.0,0.0,Midfielder,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,
1694,S. Cáseres,2018-07-16,10.0,533,Villarreal,438.0,Velez Sarsfield,2018.0,Santiago,Cáseres,26,Argentina,177.0,Villarreal,2018,23.0,17.0,1589.0,Midfielder,6.782608,6.0,7.0,5.0,1.0,0.0,,1.0,,783.0,15.0,82.0,35.0,9.0,14.0,233.0,116.0,15.0,11.0,,13.0,34.0,10.0,0.0,0.0,,,0.0,0.0,
1699,Iborra,2019-01-07,9.0,533,Villarreal,46.0,Leicester,2018.0,Vicente,Iborra de la Fuente,35,Spain,190.0,Villarreal,2018,19.0,19.0,1667.0,Midfielder,6.877777,0.0,2.0,17.0,7.0,3.0,,,,618.0,7.0,79.0,18.0,7.0,22.0,282.0,152.0,13.0,6.0,,34.0,29.0,7.0,0.0,0.0,,,0.0,0.0,
1375,Soldado,2015-08-14,16.0,533,Villarreal,47.0,Tottenham,2015.0,Roberto,Soldado Rillo,38,Spain,180.0,Villarreal,2015,28.0,27.0,2256.0,Attacker,7.071428,1.0,11.0,40.0,21.0,5.0,0.0,10.0,,616.0,29.0,49.0,22.0,2.0,13.0,285.0,116.0,26.0,14.0,,59.0,52.0,12.0,0.0,0.0,1.0,,0.0,0.0,
1690,Miguel Llambrich,2021-07-01,,540,Espanyol,533.0,Villarreal,2021.0,Miguel Juan,Llambrich,27,Spain,170.0,Espanyol,2021,2.0,1.0,70.0,Defender,6.25,1.0,1.0,,,0.0,0.0,,,38.0,,14.0,2.0,,,8.0,5.0,3.0,2.0,,1.0,,0.0,0.0,0.0,,,0.0,0.0,
129657,Enric Franquesa,2021-07-01,,539,Levante,533.0,Villarreal,2021.0,Enric,Franquesa Dolz,26,Spain,174.0,Levante,2021,16.0,6.0,617.0,Defender,6.413333,10.0,2.0,,,0.0,0.0,,,199.0,3.0,9.0,5.0,,7.0,62.0,30.0,19.0,10.0,,7.0,7.0,1.0,0.0,0.0,,,0.0,0.0,
1708,Dani Raba,2022-02-02,0.0,715,Granada CF,533.0,Villarreal,2021.0,Daniel,Raba Antolín,28,Spain,184.0,Granada CF,2021,2.0,0.0,24.0,Attacker,6.25,2.0,0.0,,,0.0,0.0,,,3.0,,2.0,2.0,,1.0,8.0,3.0,,,,1.0,1.0,0.0,0.0,0.0,,,0.0,0.0,
1708,Dani Raba,2020-08-04,,533,Villarreal,726.0,Huesca,2020.0,Daniel,Raba Antolín,28,Spain,184.0,Villarreal,2020,5.0,1.0,146.0,Attacker,6.64,4.0,1.0,5.0,1.0,0.0,0.0,,,75.0,2.0,11.0,2.0,,,35.0,16.0,5.0,4.0,,9.0,3.0,0.0,0.0,0.0,,,0.0,0.0,
1684,Andrés Fernández,2020-08-28,,726,Huesca,533.0,Villarreal,2020.0,Andrés Eduardo,Fernández Moreno,37,Spain,187.0,Huesca,2020,16.0,16.0,1440.0,Goalkeeper,6.6625,0.0,0.0,,,0.0,21.0,,34.0,493.0,,20.0,,,,10.0,9.0,3.0,3.0,,3.0,,0.0,0.0,0.0,,,0.0,0.0,0.0
1684,Andrés Fernández,2017-07-01,2.0,533,Villarreal,212.0,FC Porto,2017.0,Andrés Eduardo,Fernández Moreno,37,Spain,187.0,Villarreal,2017,3.0,3.0,226.0,Goalkeeper,6.733333,0.0,1.0,0.0,0.0,0.0,6.0,,10.0,35.0,0.0,52.0,,0.0,0.0,3.0,3.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
1703,A. Rațiu,2021-01-30,,533,Villarreal,198.0,ADO Den Haag,2020.0,Andrei Florin,Rațiu,25,Romania,183.0,Villarreal,2020,0.0,0.0,0.0,Defender,,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,
104935,Pablo Íñiguez,2015-07-01,,533,Villarreal,547.0,Girona,2015.0,Pablo,Íñiguez de Heredia Larraz,29,Spain,186.0,Villarreal,2015,0.0,0.0,0.0,Defender,,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,
46832,Javi Ontiveros,2019-08-20,7.5,533,Villarreal,535.0,Malaga,2019.0,Javier,Ontiveros Parra,26,Spain,170.0,Villarreal,2019,30.0,7.0,872.0,Midfielder,6.76923,23.0,6.0,48.0,18.0,2.0,,1.0,,345.0,7.0,79.0,24.0,1.0,5.0,89.0,37.0,49.0,29.0,,19.0,20.0,2.0,0.0,0.0,1.0,,0.0,0.0,
184277,Fer Niño,2022-07-01,,533,Villarreal,798.0,Mallorca,2022.0,Fernando,Niño Rodríguez,23,Spain,191.0,Villarreal,2022,3.0,0.0,19.0,Attacker,6.5,3.0,0.0,1.0,,0.0,0.0,,,5.0,,2.0,,,,3.0,,1.0,,,,1.0,0.0,0.0,0.0,,,0.0,0.0,
1706,C. Bacca,2021-07-13,0.0,715,Granada CF,533.0,Villarreal,2021.0,Carlos Arturo,Bacca Ahumada,37,Colombia,181.0,Granada CF,2021,17.0,4.0,506.0,Attacker,6.7125,13.0,3.0,6.0,2.0,0.0,0.0,1.0,,93.0,7.0,4.0,4.0,,1.0,57.0,27.0,11.0,7.0,,8.0,3.0,3.0,0.0,0.0,,,0.0,0.0,
1706,C. Bacca,2018-08-17,7.0,533,Villarreal,489.0,AC Milan,2018.0,Carlos Arturo,Bacca Ahumada,37,Colombia,181.0,Villarreal,2018,33.0,12.0,1260.0,Attacker,6.7625,21.0,11.0,31.0,15.0,6.0,,1.0,,184.0,23.0,67.0,2.0,0.0,8.0,127.0,46.0,19.0,12.0,,9.0,19.0,3.0,0.0,0.0,1.0,,1.0,0.0,
27031,Nili,2016-07-02,,529,Barcelona,534.0,Las Palmas,2016.0,Francisco José,Perdomo Borges,29,Spain,176.0,Barcelona,2016,0.0,0.0,0.0,Defender,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,
10236,Míchel Macedo,2016-07-15,0.0,534,Las Palmas,723.0,Almeria,2016.0,Míchel,Macedo Rocha Machado,33,Brazil,177.0,Las Palmas,2016,25.0,24.0,2086.0,Defender,6.632,1.0,2.0,10.0,0.0,0.0,,4.0,,966.0,15.0,85.0,,,26.0,162.0,91.0,15.0,9.0,,31.0,15.0,5.0,0.0,0.0,,1.0,0.0,0.0,
114785,Javier Garrido Behovide,2015-08-07,0.0,534,Las Palmas,71.0,Norwich,2015.0,Javier,Garrido Behovide,35,Spain,180.0,Las Palmas,2015,18.0,18.0,1576.0,Defender,6.816666,0.0,1.0,1.0,1.0,0.0,,1.0,,737.0,5.0,85.0,12.0,2.0,38.0,88.0,47.0,1.0,1.0,,4.0,16.0,2.0,0.0,0.0,,,0.0,0.0,
8542,Imoh Ezekiel,2018-02-09,0.0,534,Las Palmas,607.0,Konyaspor,2017.0,Imoh,Ezekiel,29,Nigeria,178.0,Las Palmas,2017,10.0,5.0,468.0,Attacker,6.477777,5.0,4.0,7.0,3.0,0.0,,,,91.0,3.0,76.0,5.0,0.0,3.0,62.0,25.0,13.0,7.0,,7.0,6.0,0.0,0.0,0.0,,,0.0,0.0,
68193,M. García,2016-08-05,0.4,534,Las Palmas,478.0,Instituto Cordoba,2016.0,Mateo Ezequiel,García,27,Argentina,167.0,Las Palmas,2016,19.0,8.0,721.0,Midfielder,6.79375,11.0,7.0,8.0,3.0,2.0,,,,190.0,10.0,73.0,,,12.0,116.0,63.0,40.0,25.0,,19.0,7.0,0.0,0.0,0.0,,,0.0,0.0,
611,M. Livaja,2016-07-14,0.0,534,Las Palmas,1083.0,Rubin,2016.0,Marko,Livaja,30,Croatia,182.0,Las Palmas,2016,25.0,16.0,1445.0,Attacker,6.695833,9.0,9.0,26.0,16.0,5.0,,3.0,,233.0,21.0,68.0,,,3.0,220.0,82.0,30.0,12.0,,35.0,47.0,12.0,0.0,1.0,1.0,,0.0,0.0,
152,K. Boateng,2016-08-02,0.0,534,Las Palmas,489.0,AC Milan,2016.0,Kevin-Prince,Boateng,36,Ghana,186.0,Las Palmas,2016,28.0,25.0,1990.0,Midfielder,6.921428,3.0,12.0,77.0,31.0,10.0,,4.0,,594.0,21.0,75.0,,,18.0,288.0,127.0,13.0,6.0,,69.0,56.0,11.0,1.0,1.0,,2.0,0.0,0.0,
47360,Ximo Navarro,2018-07-06,,542,Alaves,534.0,Las Palmas,2018.0,Joaquín,Navarro Jiménez,33,Spain,176.0,Alaves,2018,31.0,28.0,2532.0,Defender,6.943333,3.0,2.0,13.0,3.0,2.0,,2.0,,651.0,11.0,76.0,35.0,11.0,47.0,246.0,154.0,21.0,15.0,,37.0,18.0,7.0,0.0,0.0,,1.0,0.0,0.0,
47360,Ximo Navarro,2017-07-01,0.0,534,Las Palmas,723.0,Almeria,2017.0,Joaquín,Navarro Jiménez,33,Spain,176.0,Las Palmas,2017,31.0,29.0,2607.0,Defender,6.877419,2.0,1.0,3.0,1.0,0.0,,1.0,,1112.0,5.0,82.0,10.0,4.0,66.0,277.0,179.0,42.0,36.0,,51.0,28.0,12.0,0.0,0.0,,1.0,0.0,0.0,
47092,Tyronne,2016-07-01,,534,Las Palmas,726.0,Huesca,2016.0,Tyronne Gustavo,Del Pino Ramos,32,Spain,180.0,Las Palmas,2016,3.0,0.0,42.0,Midfielder,6.4,3.0,0.0,0.0,0.0,0.0,,,,26.0,1.0,79.0,,,1.0,11.0,3.0,1.0,0.0,,1.0,2.0,1.0,0.0,0.0,,,0.0,0.0,
24886,Jairo Samperio,2018-01-01,0.32,534,Las Palmas,164.0,FSV Mainz 05,2017.0,Jairo,Samperio Bustara,30,Spain,173.0,Las Palmas,2017,11.0,6.0,557.0,Midfielder,6.463636,5.0,6.0,9.0,1.0,0.0,,,,89.0,4.0,60.0,4.0,1.0,1.0,78.0,31.0,16.0,10.0,,7.0,11.0,1.0,0.0,0.0,,,0.0,0.0,
7518,Jefté Betancor,2016-01-04,,534,Las Palmas,9692.0,Eldense,2015.0,Jefté,Betancor Sánchez,30,Spain,187.0,Las Palmas,2015,0.0,0.0,0.0,Attacker,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,
47246,L. Chichizola,2018-07-04,0.0,546,Getafe,534.0,Las Palmas,2018.0,Leandro,Chichizola,33,Argentina,185.0,Getafe,2018,1.0,1.0,90.0,Goalkeeper,6.3,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,10.0,0.0,41.0,,0.0,0.0,1.0,1.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
47246,L. Chichizola,2017-07-01,0.0,534,Las Palmas,515.0,Spezia,2017.0,Leandro,Chichizola,33,Argentina,185.0,Las Palmas,2017,27.0,27.0,2430.0,Goalkeeper,6.959259,0.0,0.0,0.0,0.0,0.0,47.0,,103.0,636.0,1.0,65.0,,0.0,4.0,31.0,25.0,5.0,5.0,,6.0,0.0,2.0,0.0,0.0,,,0.0,0.0,0.0
47411,N. El Zhar,2017-01-31,0.0,537,Leganes,534.0,Las Palmas,2016.0,Nabil,El Zhar,37,Morocco,171.0,Leganes,2016,14.0,10.0,957.0,Midfielder,6.641666,4.0,3.0,12.0,8.0,1.0,,2.0,,159.0,8.0,78.0,,,4.0,74.0,20.0,18.0,6.0,,8.0,9.0,1.0,0.0,0.0,,,0.0,0.0,
47411,N. El Zhar,2015-08-26,,534,Las Palmas,539.0,Levante,2015.0,Nabil,El Zhar,37,Morocco,171.0,Las Palmas,2015,30.0,17.0,1706.0,Midfielder,6.534482,13.0,11.0,26.0,13.0,2.0,0.0,4.0,,479.0,21.0,61.0,27.0,1.0,20.0,238.0,89.0,52.0,14.0,,32.0,28.0,4.0,0.0,0.0,,,0.0,0.0,
47534,Alejandro Gálvez,2018-07-01,,545,Eibar,534.0,Las Palmas,2018.0,Alejandro,Gálvez Jimena,34,Spain,188.0,Eibar,2018,0.0,0.0,0.0,Defender,6.71875,0.0,0.0,7.0,3.0,0.0,,,,523.0,3.0,79.0,28.0,2.0,42.0,149.0,83.0,2.0,1.0,,11.0,21.0,0.0,0.0,0.0,,2.0,0.0,0.0,
47011,S. Araújo,2017-07-01,,534,Las Palmas,575.0,AEK Athens FC,2017.0,Sergio Ezequiel,Araújo,31,Argentina,180.0,Las Palmas,2017,2.0,0.0,37.0,Attacker,6.8,2.0,0.0,2.0,0.0,0.0,,,,19.0,0.0,90.0,,,0.0,8.0,5.0,2.0,2.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,
47011,S. Araújo,2015-07-01,2.5,534,Las Palmas,451.0,Boca Juniors,2015.0,Sergio Ezequiel,Araújo,31,Argentina,180.0,Las Palmas,2015,30.0,20.0,1819.0,Attacker,6.85,10.0,7.0,59.0,25.0,5.0,0.0,3.0,,440.0,18.0,47.0,23.0,3.0,4.0,315.0,114.0,48.0,25.0,,15.0,40.0,4.0,0.0,0.0,,,0.0,0.0,
119213,Alfon González,2021-07-01,0.25,538,Celta Vigo,722.0,Albacete,2021.0,Alfonso,González Martínez,24,Spain,172.0,Celta Vigo,2021,0.0,0.0,0.0,Attacker,,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,
163060,Adrián,2022-01-08,0.0,542,Alaves,722.0,Albacete,2021.0,Adrián,Rodríguez Giménez,23,Argentina,195.0,Alaves,2021,0.0,0.0,0.0,Goalkeeper,,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0
47254,M. Olivera,2019-01-27,,546,Getafe,722.0,Albacete,2018.0,Mathías,Olivera Miramontes,26,Uruguay,184.0,Getafe,2018,14.0,12.0,1011.0,Defender,6.615384,2.0,5.0,3.0,3.0,0.0,,1.0,,178.0,7.0,49.0,14.0,2.0,9.0,177.0,92.0,23.0,10.0,,21.0,15.0,5.0,1.0,0.0,,,0.0,0.0,
46890,Álvaro Jiménez,2021-08-09,0.5,724,Cadiz,722.0,Albacete,2021.0,Álvaro José,Jiménez Guerrero,28,Spain,175.0,Cadiz,2021,9.0,1.0,227.0,Midfielder,6.522222,8.0,1.0,3.0,1.0,0.0,0.0,,,46.0,2.0,3.0,6.0,,3.0,42.0,23.0,15.0,8.0,,7.0,4.0,0.0,0.0,0.0,,,0.0,0.0,
46720,D. Torres,2019-07-01,,542,Alaves,722.0,Albacete,2019.0,Daniel Alejandro,Torres Rojas,34,Colombia,183.0,Alaves,2019,0.0,0.0,0.0,Midfielder,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,
47488,Keko Gontán,2015-07-10,0.0,545,Eibar,722.0,Albacete,2015.0,Sergio,Gontán Gallardo,32,Spain,170.0,Eibar,2015,29.0,27.0,2316.0,Attacker,6.735714,2.0,10.0,31.0,13.0,3.0,0.0,3.0,,561.0,43.0,54.0,72.0,1.0,25.0,370.0,176.0,84.0,37.0,,58.0,39.0,5.0,1.0,0.0,2.0,,0.0,0.0,
305803,Kaiky,2022-07-19,,723,Almeria,128.0,Santos,2022.0,Kaiky,Fernandes Melo,19,Brazil,181.0,Almeria,2022,13.0,7.0,579.0,Defender,6.58,6.0,4.0,1.0,,0.0,0.0,,,222.0,,20.0,5.0,10.0,9.0,37.0,16.0,3.0,2.0,,3.0,7.0,5.0,0.0,0.0,,,0.0,0.0,
20627,H. Mendes,2022-07-06,0.0,723,Almeria,97.0,Lorient,2022.0,Houboulang,Mendes,25,France,184.0,Almeria,2022,14.0,11.0,889.0,Defender,6.221428,3.0,7.0,1.0,,0.0,0.0,1.0,,212.0,4.0,10.0,19.0,2.0,7.0,80.0,33.0,18.0,9.0,,4.0,13.0,2.0,0.0,0.0,,,0.0,0.0,
47576,Melero,2022-09-01,1.9,723,Almeria,539.0,Levante,2022.0,Gonzalo Julián,Melero Manzanares,29,Spain,183.0,Almeria,2022,27.0,24.0,1874.0,Midfielder,6.725925,3.0,23.0,18.0,11.0,4.0,0.0,3.0,,751.0,19.0,24.0,32.0,2.0,8.0,199.0,93.0,36.0,17.0,,30.0,24.0,5.0,0.0,0.0,,,1.0,0.0,
46688,Alejandro Pozo,2022-07-01,3.0,723,Almeria,536.0,Sevilla,2022.0,Alejandro,Pozo Pozo,24,Spain,174.0,Almeria,2022,30.0,20.0,1877.0,Midfielder,6.64,10.0,6.0,6.0,2.0,0.0,0.0,3.0,,854.0,24.0,21.0,39.0,5.0,26.0,159.0,76.0,22.0,12.0,,14.0,15.0,2.0,0.0,0.0,,,0.0,0.0,
194750,E. Touré,2022-09-01,10.0,723,Almeria,93.0,Reims,2022.0,El Bilal,Touré,22,Mali,185.0,Almeria,2022,21.0,15.0,1273.0,Attacker,6.790476,6.0,14.0,25.0,14.0,7.0,0.0,2.0,,253.0,14.0,8.0,4.0,1.0,1.0,151.0,61.0,15.0,6.0,,7.0,25.0,0.0,0.0,0.0,,,0.0,0.0,
47554,Adri Embarba,2022-08-24,,723,Almeria,540.0,Espanyol,2022.0,Adrián,Embarba Blázquez,31,Spain,173.0,Almeria,2022,29.0,18.0,1477.0,Attacker,6.927586,11.0,16.0,38.0,20.0,4.0,0.0,3.0,,420.0,32.0,11.0,49.0,,9.0,293.0,130.0,99.0,43.0,,30.0,23.0,4.0,1.0,0.0,,,1.0,0.0,
13062,Léo Baptistão,2022-08-11,1.5,723,Almeria,128.0,Santos,2022.0,Leonardo,Carrilho Baptistão,31,Brazil,185.0,Almeria,2022,28.0,24.0,1744.0,Attacker,6.742857,4.0,23.0,29.0,16.0,5.0,0.0,2.0,,513.0,18.0,12.0,32.0,2.0,20.0,218.0,96.0,30.0,14.0,,23.0,30.0,7.0,0.0,0.0,,,0.0,0.0,
